NovelID,AuthorID,Sex,SexualOrientation,Author,Nationality,Born,PublicationYear,Age,Novel,Language,Original_Language,Filename,Segment,WordCount,AnalyticalThinking,Clout,Authentic,Tone,WordsPerSentence,SixLetters,Dictionary,FunctionWords,pronoun,PersonalPronouns,i,we,you,SheHe,they,ImpersonalPronouns,article,preposition,AuxiliaryVerb,adverb,conjunction,negation,verb,adjective,comparison,interrogative,number,quantifier,affect,PositiveEmotion,NegativeEmotion,anxiety,anger,sad,social,family,friend,female,male,CognitiveProcesses,insight,cause,discrepancies,tentative,certainty,differentiation,PerceptualProcesses,see,hear,feel,BiologicalProcesses,body,health,sexual,ingest,drives,affiliation,achievement,power,reward,risk,focuspast,focuspresent,focusfuture,relativity,motion,space,time,work,leisure,home,money,religion,death,informal,swear,netspeak,assent,nonfluencies,FillerWords,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostrophe,Parenthesis,OtherPunctuation
534,251,female,homosexual,Ali Smith,Scottish,1962,2005,43,The Accidental,English,English,Scotland_Female_Smith_The Accidental_2005.docx,1,86512,69.08,81.35,18.9,38.85,11.4,13.83,87.3,55.58,15.59,9.49,0.97,0.18,0.99,6.18,1.17,6.07,9.06,13.86,8.42,5.15,5.61,1.68,17.2,4.28,2.2,1.79,1.15,1.76,3.46,2.08,1.34,0.22,0.39,0.34,13.48,0.45,0.07,4.16,3.11,10.06,1.89,1.13,1.29,2.58,1.66,2.97,5.09,2.17,1.89,0.94,2.67,1.52,0.45,0.14,0.57,4.41,0.75,0.65,2.06,0.86,0.36,6.9,8.05,0.98,17.34,2.14,9.98,5.58,1.11,1.21,1.23,0.31,0.26,0.31,0.54,0.12,0.11,0.14,0.18,0.02,18.12,7.93,5.49,0.17,0.14,0.88,0.08,0.6,0.06,2.28,0.34,0.14
535,251,female,homosexual,Ali Smith,Scottish,1962,2011,49,There But For The,English,English,Scotland_Female_Smith_There But For The_2011.docx,1,78904,61.88,85.09,23.24,48.74,12.98,12.21,88.13,56.26,15.8,9.55,1.58,0.45,1.43,5.09,0.99,6.22,9.02,13.15,8.96,5.48,6.45,1.76,18.88,3.58,1.91,2.06,1.37,1.76,3.38,2.3,1.06,0.18,0.29,0.25,14.95,0.58,0.17,3.79,2.99,10.05,1.85,1.12,1.22,2.47,1.63,3.04,5.36,1.65,2.95,0.74,2.34,1.39,0.39,0.07,0.47,5.01,1.09,0.65,2.39,0.89,0.31,6.92,9.35,1.37,16.46,2.15,9.26,5.4,1.04,1.11,0.91,0.32,0.25,0.25,0.79,0.06,0.14,0.25,0.36,0.03,18.59,6.8,6.81,0.15,0.07,0.72,0.2,0.48,0.06,2.92,0.24,0.12
536,251,female,homosexual,Ali Smith,Scottish,1962,2017,55,Winter,English,English,Scotland_Female_Smith_Winter_2017.docx,1,68471,65.45,85.48,23.8,41.51,12.02,13.03,88.21,56.05,16.67,10.48,1.99,0.49,1.51,5.41,1.08,6.16,9.06,14.03,8.12,5.35,6.04,1.84,17.69,3.98,2.17,2,0.97,1.84,3.48,2.15,1.28,0.18,0.46,0.26,15.48,0.78,0.17,3.53,3.28,9.56,1.81,1.19,0.96,2.43,1.44,3.02,5.28,1.77,2.67,0.78,2.31,1.18,0.52,0.08,0.5,4.89,1.2,0.68,2.13,0.86,0.29,4.77,10.73,1.26,16.27,1.95,9.36,5.24,1.2,1.3,0.95,0.47,0.5,0.44,0.66,0.05,0.11,0.15,0.33,0.04,19.04,7.49,6.22,0.1,0.08,0.8,0.06,0.4,0.01,3.48,0.36,0.04
537,252,female,homosexual,Selma Lagerlöf,Swedish,1858,1901,43,Jerusalem,English,Swedish,Sweden_Female_Lagerlöf_Jerusalem_1901.docx,1,78132,62.64,82.89,18.26,35.85,15.87,13.24,87.84,57.25,15.85,10.62,1.85,0.48,1.11,5.78,1.4,5.23,7.92,14.46,8.85,4.9,7.01,1.76,18.52,4.36,2.12,1.87,1.08,1.9,3.98,2.27,1.69,0.42,0.32,0.53,14.21,0.95,0.13,3.02,4.11,10.19,2.25,0.85,1.9,2.17,1.76,2.68,4.17,1.67,1.65,0.8,1.72,0.98,0.4,0.02,0.29,5.84,1.43,0.71,2.76,0.91,0.42,8.94,6.75,1.29,16.47,2.87,8.04,5.77,0.79,0.48,0.76,0.39,0.89,0.2,0.35,0.02,0.02,0.13,0.19,0.01,19.46,5.45,5.97,0.25,0.5,0.36,0.5,0.65,3.7,1.94,0,0.14
538,252,female,homosexual,Selma Lagerlöf,Swedish,1858,1891,33,The Story of Gösta Berling,English,Swedish,Sweden_Female_Lagerlöf_The Story of Gösta Berling_1891.docx,1,129441,61.62,85.47,7.9,35.94,14.54,12.22,87.61,56.71,16.05,11.44,1.4,0.34,1.33,6.9,1.48,4.61,8.13,13.26,8.54,4.12,7.08,1.97,16.59,4.35,1.81,2.12,0.97,1.49,5.8,3.17,2.59,0.43,0.64,0.82,15.19,0.69,0.21,4,4.35,8.7,1.63,0.86,1.7,1.38,1.43,2.9,4.03,1.7,1.26,0.95,2.73,1.34,0.62,0.08,0.48,6.55,1.68,0.82,3.19,0.98,0.39,6.78,7.59,1.18,15.19,2.69,7.72,4.97,0.79,0.76,0.86,0.62,0.85,0.47,0.44,0.02,0.03,0.13,0.28,0,18.33,5.74,6.39,0.1,0.68,0.6,0.55,0.81,2.44,0.87,0,0.14
539,253,female,homosexual,Laura Antoniou,American,1963,2013,50,The Killer Wore Leather,English,English,US_Female_Antoniou_The Killer Wore Leather_2013.docx,1,121680,63.47,81.22,14.58,34.33,12.39,16.52,85.34,52.62,15.4,10.57,2.12,0.59,1.65,5.03,1.17,4.82,7.11,13.31,7.56,4.79,6.68,1.67,16.28,4.16,2.04,1.62,1.39,2.36,4.81,2.62,2.12,0.34,0.77,0.43,13.96,0.16,0.38,2.43,3.67,10.94,2.1,1.14,1.28,3.04,1.51,3.17,4.46,1.88,1.32,1.08,2.75,1.69,0.27,0.44,0.44,6.17,1.61,0.84,2.57,1.27,0.44,6.9,6.9,1.02,13.6,2.02,7.75,4.2,1.42,1.16,0.51,0.42,0.23,0.23,1.41,0.37,0.26,0.25,0.47,0.04,24.52,7.53,6.46,0.02,0.34,1.21,0.91,0.65,4.78,2.53,0.02,0.06
540,254,female,homosexual,Ellis Avery,American,1972,2006,34,The Teahouse Fire,English,English,US_Female_Avery_The Teahouse Fire_2006.docx,1,151131,74.57,71.42,34.35,33.2,14.61,15.09,83.03,50.99,15.53,12.12,5.07,0.63,0.94,4.67,0.81,3.41,8.13,13.64,5.93,4.01,6.2,1.35,14.9,4.84,2.49,1.44,1.29,1.48,3.74,2.06,1.63,0.35,0.32,0.59,12.86,1.18,0.16,3.76,2.76,8.21,1.91,0.94,1.37,1.61,1.1,2.34,5.19,2.08,1.7,1.17,3.06,1.61,0.34,0.07,1.06,5.21,1.59,0.78,2.12,0.71,0.32,8.14,4.55,0.82,15.3,2.09,8.16,5.41,1.31,0.72,1.06,0.52,0.42,0.16,0.33,0.02,0.05,0.07,0.19,0,22.39,5.97,7.51,0.47,0.23,0.78,0.18,0.73,3.89,2.6,0.05,0
541,255,female,homosexual,Lucy Jane Bledsoe,American,1957,2016,59,A Thin Bright Line,English,English,US_Female_Bledsoe_A Thin Bright Line_2016.docx,1,114813,63.98,82.35,14.81,52.66,10.08,17.4,84.38,52.39,16.1,11.94,2.63,0.43,1.88,5.96,1.04,4.15,7.82,13.14,7.88,4.7,5.82,1.95,17.2,4.35,1.9,1.48,1.19,1.78,4.79,3.08,1.65,0.37,0.41,0.44,14.47,0.36,0.29,5.39,1.34,10.18,2.23,1.1,1.74,2.1,1.38,2.83,4.38,1.62,1.58,1,2.82,1.33,0.47,0.15,0.79,5.46,1.55,0.98,1.82,1.13,0.45,7.35,7.07,0.93,14.74,2.42,7.99,4.71,1.83,1.22,0.77,0.31,0.15,0.14,0.6,0.07,0.05,0.22,0.21,0.05,27.67,8.95,6.31,0.1,0.08,0.96,0.18,0.37,6.88,3.83,0.02,0.01
542,256,female,homosexual,Blanche McCrary Boyd,American,1945,2018,73,Tomb of the Unknown Racist,English,English,US_Female_Boyd_Tomb of the Unknown Racist_2018.docx,1,85059,47.15,67.53,45.67,28,12.5,15.28,86.42,55.21,18.19,13.57,5.96,0.85,2.01,3.98,0.76,4.61,6.66,12.44,9.25,4.86,6.33,1.97,18.72,4.03,1.84,1.78,1.32,1.6,3.93,2.01,1.87,0.36,0.57,0.4,13.03,0.99,0.19,2.86,2.39,10.63,2.4,1.21,1.47,2.49,0.98,3.27,4.24,1.72,1.46,0.87,2.68,1.38,0.58,0.16,0.58,6.09,1.91,0.93,2.15,0.92,0.56,8.32,7.97,1.12,14.17,2.24,7.66,4.66,1.35,0.76,0.75,0.33,0.41,0.51,0.48,0.14,0.02,0.18,0.11,0.02,23.87,6.93,6.42,0.08,0.03,1.1,0.04,0.42,5.51,3.28,0.03,0.02
543,257,female,homosexual,Rita Mae Brown,American,1944,1976,32,In Her Day,English,English,US_Female_Brown_In Her Day_1976.docx,1,51816,54.73,76.35,44.05,35.12,10.33,14.58,86.71,53.79,17.59,12.37,3.98,1.31,2.48,3.62,0.97,5.2,6.82,13.46,8.84,4.61,5.76,2.31,18.23,4.56,2.16,1.76,1.18,2.04,5.19,2.84,2.3,0.35,0.85,0.46,13.38,0.33,0.23,3.75,0.99,11.6,2.67,1.34,1.63,2.64,1.54,3.34,3.28,1.32,0.97,0.76,2.68,1.46,0.5,0.25,0.45,7.32,2.34,0.95,2.77,1.29,0.44,5.43,10.45,1.21,15.36,2.61,8.5,4.68,1.65,0.7,0.7,0.57,0.41,0.16,1.02,0.37,0.07,0.23,0.3,0.06,25.51,8.62,4.52,0.07,0.04,1.09,0.1,0.39,6.16,4.49,0,0.03
544,257,female,homosexual,Rita Mae Brown,American,1944,1973,29,Rubyfruit Jungle,English,English,US_Female_Brown_Rubyfruit Jungle_1973.docx,1,62287,44.46,66.98,55.02,36.81,11.29,11.6,88.68,56.41,19.43,14.41,6.28,1.13,2.85,3.5,0.65,5.01,6.1,13.8,9.2,4.73,6.47,2.51,19.31,4.35,2.04,1.53,1.22,1.82,5.11,2.85,2.23,0.3,0.96,0.41,12.91,0.65,0.24,3,1.72,10.2,1.9,1.25,1.52,2.03,1.57,3.08,3.4,1.58,0.91,0.69,3.43,1.75,0.52,0.49,0.71,7.1,2.27,0.86,2.42,1.72,0.31,6.61,9.86,1.34,15.52,2.68,8.77,4.42,1.52,1.02,0.81,0.57,0.3,0.21,1.55,0.63,0.28,0.24,0.29,0.09,22.97,8.06,4.44,0.04,0.04,0.87,0.07,0.39,4.62,4.41,0.01,0.02
545,258,female,homosexual,Jessie Chandler,American,1968,2011,43,Bingo Barge Murder,English,English,US_Female_Chandler_Bingo Barge Murder_2011.docx,1,61466,79.88,62.44,54.84,21.54,11.28,14.49,82.59,51.83,15.5,11.95,5.46,1.38,1.12,3.55,0.44,3.54,8.52,14.87,6.21,3.56,5.57,1.32,14.74,4.11,2.01,1.27,1.22,1.64,3.74,1.7,1.98,0.37,0.79,0.33,10.07,0.18,0.44,1.54,2.72,7.91,1.62,0.8,1.31,2.28,0.83,2.24,4.84,1.81,1.5,1.27,3.52,2.46,0.37,0.08,0.66,5.97,1.9,0.75,2.31,0.88,0.51,6.82,5.32,0.96,17.26,2.68,10.51,4.56,0.93,0.81,0.9,0.43,0.28,0.26,1.25,0.39,0.38,0.24,0.21,0.02,23.32,8.03,5.42,0.03,0,0.83,0.19,0.84,4.86,2.92,0.01,0.18
546,258,female,homosexual,Jessie Chandler,American,1968,2014,46,Chip Off the Old Ice Block,English,English,US_Female_Chandler_Chip Off the Old Ice Block_2014.docx,1,81181,72.57,58.25,53.74,27.47,10.89,14.46,84.45,52.78,16.1,11.96,5.87,0.94,1.13,3.65,0.37,4.13,7.93,14.29,7.33,4.26,4.97,1.66,15.82,3.94,1.98,1.43,1.27,1.7,4.24,2.14,2.03,0.34,0.79,0.34,10.5,0.75,0.27,1.7,3.09,9,1.89,0.97,1.4,2.54,0.95,2.49,4.42,1.6,1.35,1.23,3.59,2.37,0.45,0.11,0.71,5.8,1.57,0.85,2.19,1.09,0.51,7.76,5.41,0.82,16.36,2.54,9.74,4.62,1.03,0.93,0.69,0.51,0.24,0.26,1.3,0.47,0.2,0.27,0.28,0.05,22.95,8.31,4.83,0.03,0.01,0.85,0.14,0.95,4.8,3,0.02,0.01
547,258,female,homosexual,Jessie Chandler,American,1968,2012,44,Hide and Snake Murder,English,English,US_Female_Chandler_Hide and Snake Murder_2012.docx,1,70822,79.47,64.24,55.13,30.72,10.43,14.4,82.91,51.55,15.34,11.89,5.43,1.31,1.25,3.37,0.52,3.42,8.39,14.63,6.45,3.62,5.23,1.36,14.95,4.2,2.1,1.18,1.43,1.63,3.96,2.09,1.8,0.37,0.51,0.37,10.37,0.16,0.37,1.42,2.59,7.81,1.5,0.88,1.27,2.12,0.84,2.26,4.95,1.82,1.57,1.29,3.68,2.7,0.46,0.02,0.51,6.11,1.97,0.86,2.25,0.93,0.49,7.12,5.36,0.98,17.22,2.73,10.67,4.38,1.1,0.78,0.93,0.42,0.14,0.23,0.96,0.23,0.27,0.2,0.21,0.03,24.05,8.77,5.3,0.03,0,0.77,0.15,1.01,5.28,2.71,0.02,0.01
548,258,female,homosexual,Jessie Chandler,American,1968,2013,45,Pickle in the Middle Murder,English,English,US_Female_Chandler_Pickle in the Middle Murder_2013.docx,1,68034,72.04,59.26,49.69,32.51,10.78,14.98,83.81,53,16.14,11.94,5.67,0.91,1.04,3.85,0.47,4.17,7.96,14.32,7.14,4.57,5.33,1.42,15.35,4.23,2.17,1.4,1.33,1.68,4.43,2.37,1.98,0.36,0.76,0.33,10.34,0.2,0.35,2.21,2.31,8.84,1.81,0.81,1.36,2.39,1.16,2.41,4.15,1.68,1.18,1,3.45,2.26,0.45,0.07,0.66,6.07,1.71,0.9,2.38,1.08,0.46,7.68,5.15,0.93,16.28,2.33,9.78,4.59,1.13,0.81,0.89,0.38,0.27,0.21,1.36,0.45,0.22,0.26,0.35,0.04,22.57,8.38,4.93,0.03,0.02,0.86,0.12,0.93,4.42,2.84,0.02,0.01
549,259,female,homosexual,Florence Converse,American,1871,1903,32,Long Will,English,English,US_Female_Converse_Long Will_1903.docx,1,89629,65.75,82.91,11.66,36.85,13.98,11.53,80.79,51.92,14.44,11.21,2.66,0.44,1.56,5.25,1.3,3.23,7.98,11.65,6.56,3.78,8.05,1.63,14.35,3.35,1.3,1.49,0.82,1.29,4.64,2.62,1.99,0.26,0.43,0.78,14.84,0.74,0.21,2.12,5.92,6.99,1.13,0.75,0.88,1.15,1.08,3,4.06,1.28,1.95,0.69,2.78,1.92,0.28,0.09,0.37,5.76,1.47,0.53,3.13,0.75,0.29,6.53,5.67,1.58,13.19,2.4,7.02,4,0.68,0.71,0.58,0.58,1.04,0.32,0.97,0.04,0.64,0.2,0.27,0,30.44,5.34,8.41,0.4,1.04,0.92,1.28,3.74,6.68,2.61,0,0.03
550,259,female,homosexual,Florence Converse,American,1871,1915,44,The Story of Wellesley,English,English,US_Female_Converse_The Story of Wellesley_1915.docx,1,60432,94.79,69.26,14.11,61.77,26.85,24.81,82.93,49.7,8.59,4.57,0.66,0.63,0.16,2.3,0.82,4.02,10.24,16.71,6.17,2.58,6.39,0.96,10.81,4.53,2.21,1.45,2.93,1.94,4.37,3.1,1.21,0.2,0.17,0.54,8.09,0.25,0.24,2.3,0.98,8.02,1.69,1.01,1.02,1.47,1.5,2.23,1.72,0.67,0.58,0.37,1.13,0.37,0.47,0.04,0.22,7.88,1.96,1.76,3.65,0.93,0.38,4.61,5.38,0.82,13.29,1.37,6.85,5.12,7.46,0.81,0.46,0.71,0.7,0.13,0.16,0,0.02,0.04,0.1,0,16.91,4.3,8,0.19,0.66,0.04,0.04,1.1,1.42,0.95,0.16,0.05
551,260,female,homosexual,Katherine V. Forrest,American,1939,1984,45,Amateur City,English,English,US_Female_Forrest_Amateur City_1984.docx,1,60126,71.11,80.13,14.32,32.92,10.83,17.1,82.13,48.68,15.11,10.98,2.67,0.47,1.81,5.49,0.53,4.12,7.16,12.7,7.29,4.03,4.46,1.7,15.61,4.01,1.73,1.25,1.3,1.88,4.96,2.64,2.22,0.37,0.88,0.43,13.4,0.26,0.42,3.93,2.66,10.1,2.34,1.2,1.38,2.21,1.54,2.44,4.74,1.89,1.58,1.06,3.28,1.95,0.5,0.18,0.79,5.74,1.08,0.94,2.45,1.14,0.49,6.75,6.78,0.88,14.02,2.03,8.19,4.17,2.43,0.8,0.81,0.55,0.17,0.32,1.12,0.41,0.23,0.21,0.25,0.02,27.55,8.52,6.53,0.08,0.33,1.17,0.11,0.52,6.82,3.47,0.01,0
552,260,female,homosexual,Katherine V. Forrest,American,1939,1997,58,Apparition Alley,English,English,US_Female_Forrest_Apparition Alley_1997.docx,1,71715,68.69,83.56,13.92,23.18,11.94,18.03,83.09,51.98,16.57,11.7,2.8,0.42,2.68,5.23,0.58,4.85,7.2,14.11,7.93,3.92,4.76,1.81,16.26,3.76,1.92,1.57,1.23,1.88,4.14,1.92,2.09,0.34,0.77,0.36,14.12,0.28,0.34,3.62,2.38,10.47,2.51,1.16,1.54,2.42,1.57,2.52,3.73,1.42,1.43,0.71,2.69,1.46,0.55,0.29,0.43,5.96,1.19,0.84,2.79,1.07,0.49,6.9,7.16,0.9,13.44,1.96,8.09,3.71,1.93,0.68,0.65,0.41,0.2,0.39,0.76,0.32,0.06,0.24,0.12,0.01,25.56,7.48,5.53,0.11,0.14,1.11,0.02,0.68,7.3,3.18,0,0.01
553,260,female,homosexual,Katherine V. Forrest,American,1939,1983,44,Curious Wine,English,English,US_Female_Forrest_Curious Wine_1983.docx,1,50376,55.2,87,11.63,69.79,9.61,15.26,85.71,51.3,18.46,14.32,3.86,0.59,2.95,6.3,0.62,4.14,5.59,13.18,7.66,4.7,4.87,1.74,17.91,4.22,1.88,1.43,0.96,1.84,6.22,4.23,1.89,0.42,0.45,0.5,15.78,0.3,0.18,5.96,1.22,10.28,2.61,1.11,1.64,2.15,1.37,2.29,6.74,2.12,2.14,2.13,4.6,3.04,0.57,0.27,0.76,5.72,1.7,0.77,1.82,1.33,0.47,6.99,8.26,0.96,13.02,2.14,7.02,4.25,0.63,1.18,0.64,0.45,0.23,0.06,0.75,0.18,0,0.31,0.24,0.01,32.27,10.11,7.54,0.06,0.26,1.16,0.07,0.33,8.91,3.86,0,0
554,260,female,homosexual,Katherine V. Forrest,American,1939,2004,65,Hancock Park,English,English,US_Female_Forrest_Hancock Park_2004.docx,1,64693,63.21,86.28,10.4,25.5,11.84,18.56,83.68,52.43,16.27,11.44,2,0.71,2.04,5.92,0.76,4.82,7.22,13.18,8.55,4.32,5.04,1.99,16.94,3.86,2.02,1.65,1.3,1.67,4.24,2.07,2.09,0.36,0.71,0.38,15.07,0.82,0.23,4.44,2.57,10.92,2.76,1.13,1.6,2.45,1.52,2.71,3.8,1.57,1.41,0.67,2.33,1.25,0.49,0.14,0.47,6,1.64,1,2.41,1.18,0.54,7.82,6.89,0.84,13.5,1.87,7.48,4.42,1.56,0.66,1.09,0.36,0.16,0.43,0.77,0.2,0.02,0.35,0.13,0,26.29,7.61,6.23,0.16,0.17,1.26,0.03,0.69,7.25,2.78,0,0.12
555,260,female,homosexual,Katherine V. Forrest,American,1939,2013,74,High Desert,English,English,US_Female_Forrest_High Desert_2013.docx,1,76757,68.09,82.68,12.02,28.37,12.45,17.13,83.67,52.72,16.26,11.99,2.27,0.38,1.84,6.98,0.51,4.26,7.18,14.22,7.63,4.53,5.23,1.65,16.04,4,2.15,1.43,1.19,1.95,4.15,2.1,1.94,0.33,0.72,0.47,13.86,0.41,0.34,5.26,2.24,10.08,2.36,1.16,1.57,2.33,1.34,2.46,4.05,1.53,1.23,1.1,3.14,1.79,0.64,0.11,0.59,5.56,1.39,0.85,2.25,1.1,0.51,7.14,6.38,0.94,15.41,2.4,8.8,4.63,1.1,0.84,1.21,0.32,0.18,0.33,0.6,0.28,0.02,0.18,0.1,0.01,23.48,7.42,5.95,0.11,0.07,0.83,0.06,0.45,5.68,2.83,0,0.08
556,260,female,homosexual,Katherine V. Forrest,American,1939,1996,57,Liberty Square,English,English,US_Female_Forrest_Liberty Square_1996.docx,1,58055,72.56,84.12,12.48,28.35,13.03,16.42,82.08,50.84,15.18,10.67,1.96,0.74,1.62,5.49,0.86,4.5,7.03,14.2,7.39,4.33,4.8,1.63,16.14,3.89,2.03,1.33,1.2,2.21,4.39,2.22,2.07,0.34,0.84,0.36,14.08,0.21,0.34,3.67,2.53,10.31,2.33,0.9,1.6,2.59,1.62,2.53,4.67,1.69,1.94,0.86,3.05,1.74,0.72,0.19,0.47,5.97,1.61,0.71,2.44,1.14,0.43,8.19,5.51,0.78,14.36,1.92,8.85,3.93,1.27,0.76,0.84,0.29,0.23,0.48,0.78,0.33,0.08,0.18,0.15,0.01,26.52,7.22,7.39,0.09,0.19,0.79,0.04,0.68,7.4,2.65,0,0.07
557,260,female,homosexual,Katherine V. Forrest,American,1939,1987,48,Murder At The Nightwood Bar,English,English,US_Female_Forrest_Murder At The Nightwood Bar_1987.docx,1,59501,71.31,85.16,12.93,25.1,13.06,17.05,82.78,50.75,15.65,11.44,2.19,0.75,1.63,6.17,0.7,4.19,7.05,13.83,7.16,4.38,4.73,1.58,15.69,3.75,1.76,1.35,1.24,2.11,4.16,2.02,2.06,0.31,0.74,0.45,14.31,0.49,0.2,5.5,1.83,9.98,2.56,1.06,1.39,2.42,1.42,2.28,4.82,2.06,1.52,1.04,3.53,1.86,0.64,0.29,0.81,5.48,1.58,0.61,2.24,0.93,0.43,7.41,5.89,1.02,14.75,2.17,8.5,4.46,1.3,1.08,0.63,0.41,0.23,0.32,0.62,0.2,0.06,0.16,0.16,0.02,25.11,7.19,6.67,0.12,0.3,0.88,0.07,0.55,6.48,2.74,0,0.1
558,260,female,homosexual,Katherine V. Forrest,American,1939,1991,52,Murder By Tradition,English,English,US_Female_Forrest_Murder By Tradition_1991.docx,1,59829,74.93,86.1,7.22,21.46,10.94,18.2,80.79,49.44,15.36,11.07,1.89,0.62,2.04,6.08,0.43,4.29,7.68,13.21,6.97,3.8,4.34,1.51,15.57,3.59,1.64,1.51,1.06,1.63,4.69,2.16,2.44,0.34,0.82,0.27,14.11,0.1,0.3,3.14,3.78,9.41,2.57,1.21,1.34,1.94,1.33,2.09,4.71,1.79,1.63,1.1,4.08,2.35,0.76,0.44,0.66,5.89,1.31,0.8,2.46,1.14,0.64,7.49,6.01,0.74,13.1,1.71,8.07,3.6,1.28,0.73,0.5,0.26,0.15,0.43,1.13,0.43,0.08,0.41,0.16,0.02,28.41,8.3,6.87,0.09,0.14,1.34,0.02,0.71,8.36,2.47,0,0.12
559,260,female,homosexual,Katherine V. Forrest,American,1939,1999,60,Sleeping Bones,English,English,US_Female_Forrest_Sleeping Bones_1999.docx,1,71292,73.32,85.29,11.77,28.74,12.29,18.9,81.22,50.75,15.72,11.05,2.19,0.82,1.82,5.62,0.6,4.65,7.63,13.8,7.1,3.95,4.83,1.62,15.22,3.75,1.94,1.4,1.26,1.76,3.93,2.01,1.83,0.3,0.67,0.34,14.17,0.68,0.29,3.66,3.03,9.8,2.67,1.08,1.36,2.38,1.26,2.3,4.17,1.67,1.58,0.74,2.37,1.6,0.44,0.08,0.29,5.73,1.6,0.74,2.28,0.95,0.52,6.69,6.62,0.89,13.71,1.95,8.09,3.96,1.52,0.62,0.61,0.43,0.19,0.4,0.66,0.22,0.05,0.21,0.13,0.01,27.09,7.46,6.91,0.12,0.23,1.03,0.05,0.62,7.64,2.94,0,0.08
560,260,female,homosexual,Katherine V. Forrest,American,1939,1989,50,The Beverly Malibu,English,English,US_Female_Forrest_The Beverly Malibu_1989.docx,1,62340,73.76,85.32,8.68,31.6,11.55,19.06,80.71,49.22,15.26,11.12,2.01,0.79,1.53,6.28,0.51,4.13,7.07,13.47,6.89,3.93,4.53,1.52,14.98,3.86,1.85,1.3,1.35,1.76,4.42,2.35,2.01,0.29,0.75,0.41,14.15,0.32,0.26,4.42,2.59,9.52,2.49,1.03,1.2,2.15,1.38,2.27,4.67,1.95,1.54,0.91,3.31,1.81,0.71,0.17,0.8,5.58,1.73,0.73,2.12,0.97,0.4,7.68,5.44,0.66,13.54,1.81,7.81,4.2,1.26,1.17,1.34,0.36,0.2,0.48,0.62,0.15,0.08,0.2,0.19,0,26.44,8.22,6.3,0.13,0.22,0.95,0.01,0.76,6.95,2.83,0,0.09
561,261,female,homosexual,Judith Frank,American,1958,2014,56,All I Love and Know,English,English,US_Female_Frank_All I Love and Know_2014.docx,1,147382,64.99,90.27,6.25,29.54,14.69,15.56,85.44,53.52,16.57,12.06,1.23,0.28,1.02,7.99,1.54,4.5,7.22,14.09,7.27,4.22,6.96,1.4,17.38,3.82,1.64,1.65,0.78,1.3,4.51,2.35,2.12,0.45,0.52,0.64,16.8,0.7,0.29,2.85,6.26,8.69,2.3,1.11,1.32,1.73,0.88,2.35,5.11,1.53,1.92,1.34,3.74,2.24,0.57,0.18,0.73,5.52,1.38,0.82,2.32,0.95,0.42,8.65,5.31,0.84,15.22,2.46,8.83,4.34,1.18,0.85,1.12,0.23,0.19,0.28,0.59,0.13,0.09,0.16,0.18,0.02,23.04,5.87,7.7,0.11,0.31,0.75,0.33,0.48,4.57,2.9,0.01,0.03
562,262,female,homosexual,Ellen Galford,American,1947,1986,39,The Fires of Bride,English,English,US_Female_Galford_The Fires of Bride_1986.docx,1,86266,78.27,74.91,30.6,45.2,12.77,17.87,81.95,52.11,13.6,9.35,2.41,0.52,2.25,3.19,0.99,4.24,9,14.45,7.18,4.5,5.97,1.76,13.9,4.53,1.89,1.34,1.13,1.86,4.67,2.85,1.79,0.34,0.49,0.39,11.06,0.44,0.26,3.14,0.91,9.27,1.85,0.87,1.17,2.55,1.46,2.83,3.47,1.45,0.89,0.92,2.28,1.01,0.48,0.12,0.69,5.68,1.47,0.86,2.51,0.85,0.46,2.59,9.29,1.19,15.23,2.22,8.54,4.74,1.47,1.08,0.7,0.58,0.78,0.23,0.73,0.11,0.09,0.1,0.39,0.07,25.86,7.57,7.37,0.12,0.19,0.83,0.12,1.55,0.09,7.71,0.23,0.08
563,263,female,homosexual,Jewelle Gomez,American,1948,1991,43,The Gilda Stories,English,English,US_Female_Gomez_The Gilda Stories_1991.docx,1,100217,75.24,84.4,16.45,36.95,13.78,15.42,86.5,54.18,15.54,11.6,1.52,0.47,1.15,7.25,1.2,3.92,8.23,15.29,7.03,4.49,5.88,1.54,16.13,4.62,2.42,1.41,0.82,1.63,4.36,2.47,1.83,0.6,0.39,0.43,14.34,0.33,0.13,6.41,1.84,9.89,2.65,1.03,1.53,2.06,1.11,2.74,5.22,2,1.54,1.35,3.26,2.05,0.69,0.08,0.44,5,1.33,0.87,1.83,0.79,0.5,8.11,5.47,1.08,17.01,2.62,9.37,5.57,0.84,0.91,1,0.35,0.12,0.29,0.33,0.06,0.07,0.12,0.08,0.01,17.21,6.88,4.52,0.11,0.1,0.38,0.11,0.24,2.48,2.4,0,0
